date,10409,10366,176562,10363,10473
2016-05-11,0.7369164,0.3292014,0.6836384,0.0651281,0.1099693
2016-05-12,0.6107694,0.3412005,0.6379772,0.0901916,0.1278394
2016-05-13,0.7102452,0.2814901,0.6725848,0.1024617,0.1044154
2016-05-14,0.6647225,0.3326214,0.6788455,0.1265294,0.0766811
2016-05-15,0.5708077,0.3046532,0.6483879,0.0591892,0.0992922
2016-05-16,0.659092,0.326984,0.6552875,0.1350666,0.1227048
2016-05-17,0.5598875,0.3576836,0.6385077,0.1138418,0.1176367
2016-05-18,0.5575354,0.4114625,0.6335244,0.1134789,0.0775667
2016-05-19,0.656154,0.3850495,0.6969938,0.1167148,0.1041331
2016-05-20,0.5975063,0.3393005,0.6223283,0.1100357,0.1086295
2016-05-21,0.6490721,0.3826485,0.6439565,0.0680201,0.086809
2016-05-22,0.6312642,0.2893602,0.7075578,0.0696419,0.1045621
2016-05-23,0.5592182,0.3619975,0.6534077,0.1221173,0.1219934
2016-05-24,0.6659833,0.3817928,0.7032984,0.1201309,0.1069953
2016-05-25,0.6353978,0.3999394,0.6318901,0.1396537,0.1008692
2016-05-26,0.5898148,0.3954349,0.6880102,0.1052309,0.0950403
2016-05-27,0.6485736,0.4147479,0.7634301,0.1098881,0.1242801
2016-05-28,0.5481314,0.3538885,0.5647774,0.1185406,0.0749371
2016-05-29,0.644568,0.3731718,0.7177681,0.0991739,0.127722
2016-05-30,0.7960396,0.4130373,0.745503,0.1018191,0.1375016
2016-05-31,0.7008885,0.454792,0.633938,0.1422107,0.1232326
2016-06-01,0.6711573,0.4749169,0.7163849,0.110632,0.1444708
2016-06-02,0.8196912,0.4554239,0.7698397,0.1476777,0.1287846
2016-06-03,0.7327913,0.3839803,0.7674898,0.1218433,0.1254001
2016-06-04,0.6717042,0.4767498,0.2934519,0.1369778,0.1150117
2016-06-05,0.5837912,0.2763674,0.8477423,0.0723243,0.1037857
2016-06-06,0.5692834,0.3681988,0.6927213,0.1562263,0.1227396
2016-06-07,0.6600197,0.4113977,0.7734644,0.1517813,0.1179008
2016-06-08,0.8165651,0.4148318,0.8633274,0.1573636,0.1347905
2016-06-09,0.6523273,0.3273667,0.7121301,0.1192877,0.1033063
2016-06-10,0.5664792,0.3107394,0.567855,0.0891777,0.0878288
2016-06-11,0.4570997,0.3018401,0.6009631,0.1095962,0.0959782
2016-06-12,0.6345989,0.3080439,0.9094993,0.076917,0.0774621
2016-06-13,0.6049851,0.3829098,0.69346,0.1505485,0.1352038
2016-06-14,0.7146536,0.424338,0.7972484,0.1080589,0.1275554
2016-06-15,0.7761438,0.4192749,0.7651674,0.1494829,0.1383895
2016-06-16,0.6211197,0.3325004,0.7776729,0.1230308,0.1258888
2016-06-17,0.7712162,0.5738073,0.7829554,0.2170042,0.1792688
2016-06-18,0.7707759,0.4270719,0.7476871,0.2179016,0.1748473
2016-06-19,0.6467198,0.401124,0.7713694,0.1229539,0.1689942
2016-06-20,0.8081141,0.4082013,0.6647801,0.2236543,0.1332698
2016-06-21,0.635985,0.454044,0.771419,0.1932197,0.2102968
2016-06-22,0.7509131,0.463436,0.8173334,0.1395908,0.1724064
2016-06-23,0.6932013,0.4519503,0.8120968,0.1773192,0.1596999
2016-06-24,0.8581673,0.469403,0.9042412,0.1778715,0.1819383
2016-06-25,0.7381896,0.413323,0.7406449,0.1211103,0.2089255
2016-06-26,0.5963692,0.4116225,0.8233129,0.1460853,0.1242516
2016-06-27,0.8288028,0.5418139,0.7760692,0.141365,0.220115
2016-06-28,0.8283721,0.419456,0.7491304,0.1769994,0.2185279
2016-06-29,0.8844134,0.4296159,0.8185864,0.1257787,0.1629713
2016-06-30,0.8322053,0.4609141,0.8147331,0.1195851,0.2135966
2016-07-01,0.7911241,0.4906672,0.9149997,0.1803155,0.2627809
2016-07-02,0.693478,0.4978438,0.7259318,0.1841145,0.1939591
2016-07-03,0.680775,0.4534241,0.8172616,0.119529,0.0714078
2016-07-04,0.662212,0.5025266,0.7800995,0.1973418,0.1962379
2016-07-05,0.6369081,0.5193916,0.7321908,0.197083,0.2126248
2016-07-06,0.7035706,0.4741431,0.7520611,0.1945895,0.2022366
2016-07-07,0.6966928,0.4601895,0.8556655,0.1827166,0.2053937
2016-07-08,0.8452389,0.546141,0.7462273,0.1699426,0.3387094
2016-07-09,0.731948,0.4636065,0.7189706,0.1754403,0.2412829
2016-07-10,0.6891554,0.4269491,0.8681639,0.0974643,0.1184314
2016-07-11,0.7816658,0.4636154,0.7590731,0.1622285,0.21934
2016-07-12,0.6805428,0.5001567,0.7273056,0.2097249,0.2453422
2016-07-13,0.6960161,0.5366899,0.7433576,0.1433148,0.2336131
2016-07-14,0.7467641,0.4932759,0.7971727,0.15893,0.2421151
2016-07-15,0.7700701,0.5100232,0.8354342,0.2227712,0.2038869
2016-07-16,0.7118474,0.6198095,0.7942172,0.1644419,0.2831232
2016-07-17,0.7313971,0.4255867,0.8167917,0.1536313,0.1493256
2016-07-18,0.7870332,0.5461905,0.7145943,0.2117465,0.2601495
2016-07-19,0.8485705,0.5956245,0.745858,0.1739353,0.2202149
2016-07-20,0.9140044,0.6076212,0.8127899,0.1871332,0.2495265
2016-07-21,0.6983743,0.4839069,0.7966061,0.1861789,0.2540995
2016-07-22,0.902671,0.555332,0.8360848,0.2090396,0.1821669
2016-07-23,0.8407865,0.5398736,0.80213,0.2093181,0.1809326
2016-07-24,0.6701426,0.4928712,0.8673822,0.1568208,0.0944452
2016-07-25,0.7198856,0.5920153,0.726839,0.182821,0.1689767
2016-07-26,0.7995816,0.6464434,0.8347499,0.1874096,0.231282
2016-07-27,0.7711033,0.6851172,0.779544,0.1816526,0.1689781
2016-07-28,0.776869,0.638068,0.8503567,0.2121361,0.2753359
2016-07-29,0.8088577,0.5694925,0.8499596,0.2092937,0.2527907
2016-07-30,0.7935338,0.5550997,0.7764339,0.2107107,0.2231644
2016-07-31,0.7802955,0.532972,0.9317054,0.1907216,0.1226072
2016-08-01,0.710569,0.5420351,0.7872008,0.1871378,0.2736881
2016-08-02,0.39412,0.3201528,0.3823628,0.1281399,0.1479645
2016-08-03,0.7269603,0.5427933,0.8308074,0.1980423,0.2066066
2016-08-04,0.7474768,0.5424447,0.7414732,0.1634904,0.1510783
2016-08-05,0.8828023,0.5417373,0.7838903,0.2449318,0.1696798
2016-08-06,0.7975694,0.5824749,0.7401609,0.2155034,0.2503909
2016-08-07,0.6140966,0.5851224,0.8850391,0.1815742,0.143523
2016-08-08,0.8264356,0.6124841,0.783539,0.2313147,0.2765774
2016-08-09,0.8110532,0.688299,0.7433328,0.1897094,0.2112608
2016-08-10,0.7252385,0.5459364,0.8186331,0.2029021,0.2146487
2016-08-11,0.6444085,0.5762421,0.7601873,0.2074417,0.2231831
2016-08-12,0.8077738,0.6569762,0.8836429,0.2062361,0.2389155
2016-08-13,0.7100296,0.5471919,0.8541075,0.1739658,0.2571418
2016-08-14,0.6703839,0.5429488,0.7833355,0.149895,0.1276163
2016-08-15,0.6788524,0.5557579,0.6913133,0.1937656,0.2528084
2016-08-16,0.8366404,0.5529611,0.7571072,0.200154,0.1855878
2016-08-17,0.7985583,0.6367767,0.7424249,0.2159326,0.23983
2016-08-18,0.8552462,0.6271797,0.8944851,0.2147229,0.2436372
2016-08-19,0.7223291,0.5422388,0.8509373,0.2321987,0.2735254
2016-08-20,0.7521748,0.5795889,0.7718251,0.21107,0.2451524
2016-08-21,0.6563001,0.3953197,0.9027224,0.1564801,0.1023943
2016-08-22,0.7257098,0.64216,0.7429426,0.2401975,0.2654379
2016-08-23,0.8618509,0.6522437,0.7460546,0.2268763,0.2629362
2016-08-24,0.791026,0.7731223,0.8193634,0.1745242,0.220734
2016-08-25,0.8402011,0.7556109,0.8912542,0.2407199,0.2750792
2016-08-26,0.8627206,0.6499965,0.835172,0.248338,0.237106
2016-08-27,0.8453338,0.7176235,0.7901202,0.2423774,0.2994643
2016-08-28,0.7349853,0.7748832,0.9195512,0.2044637,0.1291277
2016-08-29,0.7662388,0.7612595,0.7638571,0.1780543,0.1952382
2016-08-30,0.7641174,0.6576826,0.8450055,0.2136768,0.2175814
2016-08-31,0.8944047,0.6889406,0.9236631,0.2346915,0.305538
2016-09-01,0.8764459,0.7469615,0.9415593,0.2058553,0.3326553
2016-09-02,0.831717,0.6322594,0.7619406,0.2017443,0.236766
2016-09-03,0.8117353,0.6707586,0.7569301,0.1996714,0.2660485
2016-09-04,0.6699394,0.6469518,0.8607335,0.1855088,0.1702783
2016-09-05,0.7387432,0.7908265,0.8091759,0.2611122,0.2095176
2016-09-06,0.9053323,0.7177673,0.8581128,0.2532399,0.2084865
2016-09-07,0.78727,0.7882554,0.7981786,0.2154085,0.2184103
2016-09-08,0.8074763,0.75621,0.8310086,0.2645996,0.2397759
2016-09-09,0.9738814,0.9366568,0.9062827,0.2024653,0.209879
2016-09-10,0.8325126,0.8350349,0.8665276,0.2064866,0.2067134
2016-09-11,0.780619,0.712146,0.970475,0.2015771,0.1187021
2016-09-12,0.9459046,0.8568172,0.8820538,0.31269,0.350251
2016-09-13,0.9431128,1.041722,0.8545743,0.2819069,0.2270616
2016-09-14,1.0875632,0.9420028,1.0793566,0.3133867,0.21469
2016-09-15,0.6649796,0.6588042,0.6309746,0.1541099,0.2115721
